stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code,parent_station
70_05,,沼西,,34.701082,134.02756,70_05,https://www.unobus.co.jp/bustei/70#70_05,0,,
72_01,,沼,,34.70249,134.031424714286,72_01,https://www.unobus.co.jp/bustei/72#72_01,0,,
72_05,,沼,,34.702606,134.032115142857,72_05,https://www.unobus.co.jp/bustei/72#72_05,0,,
74_01,,浮田校口,,34.703186,134.035254571429,74_01,https://www.unobus.co.jp/bustei/74#74_01,0,,
74_05,,浮田校口,,34.703139,134.034930714286,74_05,https://www.unobus.co.jp/bustei/74#74_05,0,,
76_01,,八ツ塚,,34.702968,134.038522,76_01,https://www.unobus.co.jp/bustei/76#76_01,0,,
76_05,,八ツ塚,,34.702949,134.037972714286,76_05,https://www.unobus.co.jp/bustei/76#76_05,0,,
78_01,,赤坂,,34.703363,134.043031714286,78_01,https://www.unobus.co.jp/bustei/78#78_01,0,,
78_05,,赤坂,,34.703174,134.042915,78_05,https://www.unobus.co.jp/bustei/78#78_05,0,,
80_01,,南古都,,34.705336,134.047338,80_01,https://www.unobus.co.jp/bustei/80#80_01,0,,
80_05,,南古都,,34.705375,134.047668,80_05,https://www.unobus.co.jp/bustei/80#80_05,0,,
82_01,,平島,,34.706103,134.051764428571,82_01,https://www.unobus.co.jp/bustei/82#82_01,0,,
82_05,,平島,,34.706031,134.051700714286,82_05,https://www.unobus.co.jp/bustei/82#82_05,0,,
84_01,,矢井,,34.7053310000001,134.060956571429,84_01,https://www.unobus.co.jp/bustei/84#84_01,0,,
84_05,,矢井,,34.70524,134.061247,84_05,https://www.unobus.co.jp/bustei/84#84_05,0,,
86_01,,山の端,,34.705277,134.066860428571,86_01,https://www.unobus.co.jp/bustei/86#86_01,0,,
86_05,,山の端,,34.705111,134.066267,86_05,https://www.unobus.co.jp/bustei/86#86_05,0,,
88_01,,浅川,,34.706634,134.071712428571,88_01,https://www.unobus.co.jp/bustei/88#88_01,0,,
88_05,,浅川,,34.706436,134.072111,88_05,https://www.unobus.co.jp/bustei/88#88_05,0,,
90_01,,新町,,34.708275,134.078135285714,90_01,https://www.unobus.co.jp/bustei/90#90_01,0,,
90_05,,新町,,34.70838,134.078669,90_05,https://www.unobus.co.jp/bustei/90#90_05,0,,
92_01,,一日市,,34.710165,134.08254,92_01,https://www.unobus.co.jp/bustei/92#92_01,0,,
92_05,,一日市,,34.709839,134.082028,92_05,https://www.unobus.co.jp/bustei/92#92_05,0,,
94_01,,吉井,,34.714388,134.089117428571,94_01,https://www.unobus.co.jp/bustei/94#94_01,0,,
94_05,,吉井,,34.714576,134.08975,94_05,https://www.unobus.co.jp/bustei/94#94_05,0,,
96_01,,八日市,,34.714869,134.096177,96_01,https://www.unobus.co.jp/bustei/96#96_01,0,,
96_05,,八日市,,34.714759,134.096236,96_05,https://www.unobus.co.jp/bustei/96#96_05,0,,
96_09,,八日市,,34.7150198814633,134.096419571225,96_09,https://www.unobus.co.jp/bustei/96#96_09,0,,
98_01,,天王,,34.721411,134.101503,98_01,https://www.unobus.co.jp/bustei/98#98_01,0,,
98_05,,天王,,34.721342,134.101631,98_05,https://www.unobus.co.jp/bustei/98#98_05,0,,
100_01,,船山,,34.7263176666667,134.108968571429,100_01,https://www.unobus.co.jp/bustei/100#100_01,0,,
100_05,,船山,,34.725966,134.107991,100_05,https://www.unobus.co.jp/bustei/100#100_05,0,,
102_01,,二ノ樋,,34.7271053333333,134.112335952381,102_01,https://www.unobus.co.jp/bustei/102#102_01,0,,
102_05,,二ノ樋,,34.726715,134.110987,102_05,https://www.unobus.co.jp/bustei/102#102_05,0,,
104_01,,香登駅前,,34.728838,134.11987,104_01,https://www.unobus.co.jp/bustei/104#104_01,0,,
104_05,,香登駅前,,34.728525,134.118878,104_05,https://www.unobus.co.jp/bustei/104#104_05,0,,
106_01,,香登東,,34.729914,134.124455,106_01,https://www.unobus.co.jp/bustei/106#106_01,0,,
106_05,,香登東,,34.729874,134.124728,106_05,https://www.unobus.co.jp/bustei/106#106_05,0,,
108_01,,大内,,34.733021,134.134622714286,108_01,https://www.unobus.co.jp/bustei/108#108_01,0,,
108_05,,大内,,34.732737,134.134115,108_05,https://www.unobus.co.jp/bustei/108#108_05,0,,
110_01,,池灘,,34.735238,134.141125857143,110_01,https://www.unobus.co.jp/bustei/110#110_01,0,,
110_05,,池灘,,34.734598,134.139671,110_05,https://www.unobus.co.jp/bustei/110#110_05,0,,
112_01,,備前病院前,,34.7384,134.156262571429,112_01,https://www.unobus.co.jp/bustei/112#112_01,0,,
112_05,,備前病院前,,34.738239,134.15559,112_05,https://www.unobus.co.jp/bustei/112#112_05,0,,
114_01,,伊部駅前,,34.739046,134.160041285714,114_01,https://www.unobus.co.jp/bustei/114#114_01,0,,
114_05,,伊部駅前,,34.738852,134.16005,114_05,https://www.unobus.co.jp/bustei/114#114_05,0,,
116_01,,東伊部,,34.739661,134.162894,116_01,https://www.unobus.co.jp/bustei/116#116_01,0,,
116_05,,東伊部,,34.739758,134.163755,116_05,https://www.unobus.co.jp/bustei/116#116_05,0,,
118_01,,田井山,,34.738308,134.168295,118_01,https://www.unobus.co.jp/bustei/118#118_01,0,,
118_05,,田井山,,34.738363,134.168161,118_05,https://www.unobus.co.jp/bustei/118#118_05,0,,
120_01,,岸本橋,,34.73488,134.174247857143,120_01,https://www.unobus.co.jp/bustei/120#120_01,0,,
120_05,,岸本橋,,34.734675,134.172978,120_05,https://www.unobus.co.jp/bustei/120#120_05,0,,
122_01,,浦伊部,,34.736569,134.177799857143,122_01,https://www.unobus.co.jp/bustei/122#122_01,0,,
122_05,,浦伊部,,34.735916,134.17701,122_05,https://www.unobus.co.jp/bustei/122#122_05,0,,
124_01,,恵美須前,,34.739014,134.179696285714,124_01,https://www.unobus.co.jp/bustei/124#124_01,0,,
124_05,,恵美須前,,34.739234,134.180016,124_05,https://www.unobus.co.jp/bustei/124#124_05,0,,
126_05,,片上,,34.742623,134.184238,126_05,https://www.unobus.co.jp/bustei/126#126_05,0,,
126_09,,片上,,34.7426328535725,134.184183155234,126_09,https://www.unobus.co.jp/bustei/126#126_09,0,,
603_05,,美術館前・RSK本社前,,34.6664151745993,133.930650146054,603_05,https://www.unobus.co.jp/bustei/603#603_05,0,,
192_01,,長岡南,,34.681099,133.988902,192_01,https://www.unobus.co.jp/bustei/192#192_01,0,,
192_05,,長岡南,,34.68126,133.988923,192_05,https://www.unobus.co.jp/bustei/192#192_05,0,,
194_01,,長岡中央,,34.683322,133.987727142857,194_01,https://www.unobus.co.jp/bustei/194#194_01,0,,
194_05,,長岡中央,,34.682513,133.987978,194_05,https://www.unobus.co.jp/bustei/194#194_05,0,,
196_05,,長岡・駅前,,34.685301,133.988069,196_05,https://www.unobus.co.jp/bustei/196#196_05,0,,
196_09,,長岡・駅前,,34.6853135540232,133.988059682198,196_09,https://www.unobus.co.jp/bustei/196#196_09,0,,
200_02,,藤原,,34.674572,133.958288285714,200_02,https://www.unobus.co.jp/bustei/200#200_02,0,,
200_05,,藤原,,34.674144,133.958351,200_05,https://www.unobus.co.jp/bustei/200#200_05,0,,
202_02,,藤原西町,,34.676327,133.958484714286,202_02,https://www.unobus.co.jp/bustei/202#202_02,0,,
202_05,,藤原西町,,34.67637,133.958627,202_05,https://www.unobus.co.jp/bustei/202#202_05,0,,
204_02,,赤田,,34.678161,133.958664428571,204_02,https://www.unobus.co.jp/bustei/204#204_02,0,,
204_05,,赤田,,34.677594,133.958745,204_05,https://www.unobus.co.jp/bustei/204#204_05,0,,
206_02,,清水,,34.680589,133.958878,206_02,https://www.unobus.co.jp/bustei/206#206_02,0,,
206_05,,清水,,34.680114,133.958975,206_05,https://www.unobus.co.jp/bustei/206#206_05,0,,
208_02,,中井,,34.686686,133.958654,208_02,https://www.unobus.co.jp/bustei/208#208_02,0,,
208_05,,中井,,34.68678,133.958809,208_05,https://www.unobus.co.jp/bustei/208#208_05,0,,
210_02,,中井北,,34.688826,133.958538,210_02,https://www.unobus.co.jp/bustei/210#210_02,0,,
210_05,,中井北,,34.688751,133.958726,210_05,https://www.unobus.co.jp/bustei/210#210_05,0,,
212_02,,国府市場西,,34.690757,133.958503285714,212_02,https://www.unobus.co.jp/bustei/212#212_02,0,,
212_05,,国府市場西,,34.690577,133.958583571429,212_05,https://www.unobus.co.jp/bustei/212#212_05,0,,
214_02,,国府市場,,34.691619,133.961582428571,214_02,https://www.unobus.co.jp/bustei/214#214_02,0,,
214_05,,国府市場,,34.69151,133.960173,214_05,https://www.unobus.co.jp/bustei/214#214_05,0,,
216_02,,賞田,,34.693846,133.96171,216_02,https://www.unobus.co.jp/bustei/216#216_02,0,,
216_05,,賞田,,34.69383,133.961815,216_05,https://www.unobus.co.jp/bustei/216#216_05,0,,
218_02,,賞田上,,34.696007,133.961595285714,218_02,https://www.unobus.co.jp/bustei/218#218_02,0,,
218_05,,賞田上,,34.695582,133.961709714286,218_05,https://www.unobus.co.jp/bustei/218#218_05,0,,
220_02,,脇田,,34.69709,133.961555,220_02,https://www.unobus.co.jp/bustei/220#220_02,0,,
220_05,,脇田,,34.69706,133.961606428571,220_05,https://www.unobus.co.jp/bustei/220#220_05,0,,
222_02,,浄土寺前,,34.697447,133.965490714286,222_02,https://www.unobus.co.jp/bustei/222#222_02,0,,
222_05,,浄土寺前,,34.697407,133.965445,222_05,https://www.unobus.co.jp/bustei/222#222_05,0,,
224_02,,公会堂前,,34.697193,133.96858,224_02,https://www.unobus.co.jp/bustei/224#224_02,0,,
224_05,,公会堂前,,34.697168,133.96858,224_05,https://www.unobus.co.jp/bustei/224#224_05,0,,
226_02,,湯迫,,34.698056,133.970953571429,226_02,https://www.unobus.co.jp/bustei/226#226_02,0,,
226_05,,湯迫,,34.698021,133.970965,226_05,https://www.unobus.co.jp/bustei/226#226_05,0,,
228_02,,湯迫東,,34.698241,133.974516,228_02,https://www.unobus.co.jp/bustei/228#228_02,0,,
228_05,,湯迫東,,34.698241,133.974251,228_05,https://www.unobus.co.jp/bustei/228#228_05,0,,
230_02,,東が丘西,,34.698081,133.975995714286,230_02,https://www.unobus.co.jp/bustei/230#230_02,0,,
230_05,,東が丘西,,34.698031,133.97599,230_05,https://www.unobus.co.jp/bustei/230#230_05,0,,
232_02,,東が丘団地入口,,34.697533,133.977755,232_02,https://www.unobus.co.jp/bustei/232#232_02,0,,
232_05,,東が丘団地入口,,34.697533,133.977581,232_05,https://www.unobus.co.jp/bustei/232#232_05,0,,
234_02,,東が丘団地,,34.69975,133.97891,234_02,https://www.unobus.co.jp/bustei/234#234_02,0,,
234_05,,東が丘団地,,34.699653,133.979149,234_05,https://www.unobus.co.jp/bustei/234#234_05,0,,
236_02,,東が丘団地中,,34.699247,133.980865,236_02,https://www.unobus.co.jp/bustei/236#236_02,0,,
236_05,,東が丘団地中,,34.69927,133.980634,236_05,https://www.unobus.co.jp/bustei/236#236_05,0,,
238_02,,四御神西,,34.698273,133.98189,238_02,https://www.unobus.co.jp/bustei/238#238_02,0,,
238_05,,四御神西,,34.698317,133.98178,238_05,https://www.unobus.co.jp/bustei/238#238_05,0,,
240_02,,四御神上,,34.696698,133.982055714286,240_02,https://www.unobus.co.jp/bustei/240#240_02,0,,
240_05,,四御神上,,34.696708,133.98201,240_05,https://www.unobus.co.jp/bustei/240#240_05,0,,
242_02,,四御神,,34.695075,133.982051,242_02,https://www.unobus.co.jp/bustei/242#242_02,0,,
242_05,,四御神,,34.69511,133.981989,242_05,https://www.unobus.co.jp/bustei/242#242_05,0,,
244_02,,竜の口ｺﾐｭﾆﾃｨﾊｳｽ入口,,34.693568,133.981596428571,244_02,https://www.unobus.co.jp/bustei/244#244_02,0,,
244_05,,竜の口ｺﾐｭﾆﾃｨﾊｳｽ入口,,34.694044,133.981572,244_05,https://www.unobus.co.jp/bustei/244#244_05,0,,
246_02,,四御神南,,34.692442,133.981605,246_02,https://www.unobus.co.jp/bustei/246#246_02,0,,
246_05,,四御神南,,34.692512,133.981579428571,246_05,https://www.unobus.co.jp/bustei/246#246_05,0,,
248_05,,四御神車庫,,34.691699,133.981635,248_05,https://www.unobus.co.jp/bustei/248#248_05,0,,
248_09,,四御神車庫,,34.6916050539048,133.981699347496,248_09,https://www.unobus.co.jp/bustei/248#248_09,0,,
249_05,,四御神車庫(東岡山),,34.691699,133.981635,249_05,https://www.unobus.co.jp/bustei/249#249_05,0,,
249_09,,四御神車庫(東岡山),,34.6916468215537,133.981649901728,249_09,https://www.unobus.co.jp/bustei/249#249_09,0,,
306_03,,岡山駅前・中銀前,,34.665419,133.920933714286,306_03,https://www.unobus.co.jp/bustei/306#306_03,0,,
310_04,,県民局入口,,34.669684,133.926161714286,310_04,https://www.unobus.co.jp/bustei/310#310_04,0,,
311_04,,岡電柳川,,34.666909,133.926147428571,311_04,https://www.unobus.co.jp/bustei/311#311_04,0,,
312_04,,番町口,,34.672098,133.926259,312_04,https://www.unobus.co.jp/bustei/312#312_04,0,,
312_05,,番町口,,34.672257,133.926417,312_05,https://www.unobus.co.jp/bustei/312#312_05,0,,
314_04,,南方交番前,,34.67469,133.926302714286,314_04,https://www.unobus.co.jp/bustei/314#314_04,0,,
314_05,,南方交番前,,34.674584,133.926397,314_05,https://www.unobus.co.jp/bustei/314#314_05,0,,
316_04,,長泉寺,,34.677644,133.927892142857,316_04,https://www.unobus.co.jp/bustei/316#316_04,0,,
316_05,,長泉寺,,34.677643,133.928070285714,316_05,https://www.unobus.co.jp/bustei/316#316_05,0,,
318_04,,大和町,,34.679806,133.928213428571,318_04,https://www.unobus.co.jp/bustei/318#318_04,0,,
318_05,,大和町,,34.679429,133.928300857143,318_05,https://www.unobus.co.jp/bustei/318#318_05,0,,
319_04,,御野校前,,34.682911,133.928289142857,319_04,https://www.unobus.co.jp/bustei/319#319_04,0,,
319_05,,御野校前,,34.682706,133.928367,319_05,https://www.unobus.co.jp/bustei/319#319_05,0,,
320_04,,法界院駅前,,34.685329,133.928408571429,320_04,https://www.unobus.co.jp/bustei/320#320_04,0,,
320_05,,法界院駅前,,34.685423,133.928522857143,320_05,https://www.unobus.co.jp/bustei/320#320_05,0,,
322_04,,植物園口,,34.688737,133.931694714286,322_04,https://www.unobus.co.jp/bustei/322#322_04,0,,
322_05,,植物園口,,34.688663,133.931680857143,322_05,https://www.unobus.co.jp/bustei/322#322_05,0,,
324_04,,水源池,,34.690871,133.934496714286,324_04,https://www.unobus.co.jp/bustei/324#324_04,0,,
324_05,,水源池,,34.690974,133.934734857143,324_05,https://www.unobus.co.jp/bustei/324#324_05,0,,
326_04,,三野,,34.693359,133.938358857143,326_04,https://www.unobus.co.jp/bustei/326#326_04,0,,
326_05,,三野,,34.693402,133.938597142857,326_05,https://www.unobus.co.jp/bustei/326#326_05,0,,
328_04,,江川,,34.700076,133.943411,328_04,https://www.unobus.co.jp/bustei/328#328_04,0,,
328_05,,江川,,34.700292,133.943616142857,328_05,https://www.unobus.co.jp/bustei/328#328_05,0,,
330_04,,原,,34.706444,133.946611428571,330_04,https://www.unobus.co.jp/bustei/330#330_04,0,,
330_05,,原,,34.706216,133.946779,330_05,https://www.unobus.co.jp/bustei/330#330_05,0,,
332_04,,金山口,,34.712506,133.952341857143,332_04,https://www.unobus.co.jp/bustei/332#332_04,0,,
332_05,,金山口,,34.711547,133.951527714286,332_05,https://www.unobus.co.jp/bustei/332#332_05,0,,
334_04,,玉柏,,34.71502,133.961932,334_04,https://www.unobus.co.jp/bustei/334#334_04,0,,
334_05,,玉柏,,34.714915,133.962099857143,334_05,https://www.unobus.co.jp/bustei/334#334_05,0,,
336_04,,大原橋,,34.717013,133.967315714286,336_04,https://www.unobus.co.jp/bustei/336#336_04,0,,
336_05,,大原橋,,34.717745,133.968351857143,336_05,https://www.unobus.co.jp/bustei/336#336_05,0,,
338_04,,大原,,34.716961,133.973819142857,338_04,https://www.unobus.co.jp/bustei/338#338_04,0,,
338_05,,大原,,34.71727,133.974036,338_05,https://www.unobus.co.jp/bustei/338#338_05,0,,
340_04,,牟佐下,,34.722427,133.975714857143,340_04,https://www.unobus.co.jp/bustei/340#340_04,0,,
340_05,,牟佐下,,34.722536,133.975956571428,340_05,https://www.unobus.co.jp/bustei/340#340_05,0,,
342_04,,牟佐上,,34.725049,133.980642,342_04,https://www.unobus.co.jp/bustei/342#342_04,0,,
342_05,,牟佐上,,34.724912,133.980551,342_05,https://www.unobus.co.jp/bustei/342#342_05,0,,
343_04,,岡山東部脳神経外科病院前,,34.725741,133.982005,343_04,https://www.unobus.co.jp/bustei/343#343_04,0,,
343_05,,岡山東部脳神経外科病院前,,34.725717,133.982102,343_05,https://www.unobus.co.jp/bustei/343#343_05,0,,
344_04,,黒田団地,,34.727395,133.985202,344_04,https://www.unobus.co.jp/bustei/344#344_04,0,,
344_05,,黒田団地,,34.727012,133.984814857143,344_05,https://www.unobus.co.jp/bustei/344#344_05,0,,
348_04,,馬屋下,,34.732132,133.992256,348_04,https://www.unobus.co.jp/bustei/348#348_04,0,,
348_05,,馬屋下,,34.731951,133.992171,348_05,https://www.unobus.co.jp/bustei/348#348_05,0,,
350_04,,馬屋,,34.734371,133.996787428571,350_04,https://www.unobus.co.jp/bustei/350#350_04,0,,
350_05,,馬屋,,34.733571,133.995643142857,350_05,https://www.unobus.co.jp/bustei/350#350_05,0,,
351_04,,新道穂崎下,,34.737143,134.003285,351_04,https://www.unobus.co.jp/bustei/351#351_04,0,,
351_05,,新道穂崎下,,34.736758,134.001362285714,351_05,https://www.unobus.co.jp/bustei/351#351_05,0,,
352_04,,岩田,,34.739367,134.006393714286,352_04,https://www.unobus.co.jp/bustei/352#352_04,0,,
352_05,,岩田,,34.739223,134.006486714286,352_05,https://www.unobus.co.jp/bustei/352#352_05,0,,
353_04,,新道穂崎,,34.737466,134.006373,353_04,https://www.unobus.co.jp/bustei/353#353_04,0,,
353_05,,新道穂崎,,34.737077,134.006228,353_05,https://www.unobus.co.jp/bustei/353#353_05,0,,
514_05,,駅前町,,34.667497,133.9197,514_05,https://www.unobus.co.jp/bustei/514#514_05,0,,
516_05,,裁判所前,,34.671127,133.923807,516_05,https://www.unobus.co.jp/bustei/516#516_05,0,,
552_04,,白鷺団地,,34.729062,133.987542571429,552_04,https://www.unobus.co.jp/bustei/552#552_04,0,,
552_05,,白鷺団地,,34.728679,133.987102428571,552_05,https://www.unobus.co.jp/bustei/552#552_05,0,,
560_04,,山陽団地西１番,,34.743114,134.004450714286,560_04,https://www.unobus.co.jp/bustei/560#560_04,0,,
560_05,,山陽団地西１番,,34.743148,134.004777,560_05,https://www.unobus.co.jp/bustei/560#560_05,0,,
562_04,,山陽団地西２番,,34.743962,134.003058428571,562_04,https://www.unobus.co.jp/bustei/562#562_04,0,,
562_05,,山陽団地西２番,,34.744072,134.003007,562_05,https://www.unobus.co.jp/bustei/562#562_05,0,,
564_04,,山陽団地西３番,,34.745793,134.001436,564_04,https://www.unobus.co.jp/bustei/564#564_04,0,,
564_05,,山陽団地西３番,,34.745918,134.001487142857,564_05,https://www.unobus.co.jp/bustei/564#564_05,0,,
566_04,,足王神社口,,34.748155,134.001592285714,566_04,https://www.unobus.co.jp/bustei/566#566_04,0,,
566_05,,足王神社口,,34.747799,134.001605,566_05,https://www.unobus.co.jp/bustei/566#566_05,0,,
568_04,,山陽団地西４番,,34.749319,134.001645285714,568_04,https://www.unobus.co.jp/bustei/568#568_04,0,,
568_05,,山陽団地西４番,,34.749208,134.001669,568_05,https://www.unobus.co.jp/bustei/568#568_05,0,,
570_04,,山陽団地西５番,,34.7518,134.002598285714,570_04,https://www.unobus.co.jp/bustei/570#570_04,0,,
570_05,,山陽団地西５番,,34.751348,134.002512,570_05,https://www.unobus.co.jp/bustei/570#570_05,0,,
572_04,,山陽団地西６番,,34.752571,134.003650571429,572_04,https://www.unobus.co.jp/bustei/572#572_04,0,,
572_05,,山陽団地西６番,,34.752531,134.004025,572_05,https://www.unobus.co.jp/bustei/572#572_05,0,,
574_04,,山陽団地西７番,,34.752609,134.005902714286,574_04,https://www.unobus.co.jp/bustei/574#574_04,0,,
574_05,,山陽団地西７番,,34.752519,134.005961,574_05,https://www.unobus.co.jp/bustei/574#574_05,0,,
586_04,,山陽団地東,,34.753636,134.008768,586_04,https://www.unobus.co.jp/bustei/586#586_04,0,,
586_05,,山陽団地東,,34.7535766666667,134.008612428571,586_05,https://www.unobus.co.jp/bustei/586#586_05,0,,
588_04,,老人福祉センター,,34.753984,134.010721,588_04,https://www.unobus.co.jp/bustei/588#588_04,0,,
588_05,,老人福祉センター,,34.753879,134.010496857143,588_05,https://www.unobus.co.jp/bustei/588#588_05,0,,
590_04,,下市上,,34.754557,134.01442,590_04,https://www.unobus.co.jp/bustei/590#590_04,0,,
590_05,,下市上,,34.7544963333333,134.014217428571,590_05,https://www.unobus.co.jp/bustei/590#590_05,0,,
600_03,,就実高校中学校前,,34.67132,133.928557714286,600_03,https://www.unobus.co.jp/bustei/600#600_03,0,,
600_05,,就実高校中学校前,,34.671204,133.929014285714,600_05,https://www.unobus.co.jp/bustei/600#600_05,0,,
602_03,,RSK本社前・美術館前,,34.666835,133.930408,602_03,https://www.unobus.co.jp/bustei/602#602_03,0,,
604_03,,弓之町,,34.670564,133.93019,604_03,https://www.unobus.co.jp/bustei/604#604_03,0,,
604_05,,弓之町,,34.670357,133.930375,604_05,https://www.unobus.co.jp/bustei/604#604_05,0,,
618_03,,中島,,34.686053,133.944225,618_03,https://www.unobus.co.jp/bustei/618#618_03,0,,
618_05,,中島,,34.685904,133.944453,618_05,https://www.unobus.co.jp/bustei/618#618_05,0,,
620_03,,中島上,,34.68639,133.946984571429,620_03,https://www.unobus.co.jp/bustei/620#620_03,0,,
620_05,,中島上,,34.686059,133.94543,620_05,https://www.unobus.co.jp/bustei/620#620_05,0,,
622_03,,高島団地,,34.686068,133.950044,622_03,https://www.unobus.co.jp/bustei/622#622_03,0,,
622_05,,高島団地,,34.686009,133.950014,622_05,https://www.unobus.co.jp/bustei/622#622_05,0,,
624_03,,保育所前,,34.684577,133.95076,624_03,https://www.unobus.co.jp/bustei/624#624_03,0,,
624_05,,保育所前,,34.685261,133.950748,624_05,https://www.unobus.co.jp/bustei/624#624_05,0,,
626_03,,児童公園前,,34.683169,133.951157,626_03,https://www.unobus.co.jp/bustei/626#626_03,0,,
626_05,,児童公園前,,34.683098,133.951053,626_05,https://www.unobus.co.jp/bustei/626#626_05,0,,
628_03,,新屋敷団地西,,34.682921,133.952688,628_03,https://www.unobus.co.jp/bustei/628#628_03,0,,
628_05,,新屋敷団地西,,34.682872,133.952998,628_05,https://www.unobus.co.jp/bustei/628#628_05,0,,
630_03,,新屋敷団地中,,34.683079,133.954630285714,630_03,https://www.unobus.co.jp/bustei/630#630_03,0,,
630_05,,新屋敷団地中,,34.683022,133.954756,630_05,https://www.unobus.co.jp/bustei/630#630_05,0,,
632_03,,新屋敷団地,,34.683399,133.958279,632_03,https://www.unobus.co.jp/bustei/632#632_03,0,,
632_05,,新屋敷団地,,34.683291,133.957938,632_05,https://www.unobus.co.jp/bustei/632#632_05,0,,
634_03,,中井南,,34.683763,133.962755,634_03,https://www.unobus.co.jp/bustei/634#634_03,0,,
634_05,,中井南,,34.68364,133.961891,634_05,https://www.unobus.co.jp/bustei/634#634_05,0,,
636_03,,藤の里,,34.683986,133.965082285714,636_03,https://www.unobus.co.jp/bustei/636#636_03,0,,
636_05,,藤の里,,34.683927,133.964876,636_05,https://www.unobus.co.jp/bustei/636#636_05,0,,
638_03,,雄町西,,34.684239,133.967563142857,638_03,https://www.unobus.co.jp/bustei/638#638_03,0,,
638_05,,雄町西,,34.684101,133.96691,638_05,https://www.unobus.co.jp/bustei/638#638_05,0,,
640_03,,雄町中,,34.684573,133.971424,640_03,https://www.unobus.co.jp/bustei/640#640_03,0,,
640_05,,雄町中,,34.68441,133.970276,640_05,https://www.unobus.co.jp/bustei/640#640_05,0,,
642_03,,雄町,,34.685078,133.976676,642_03,https://www.unobus.co.jp/bustei/642#642_03,0,,
642_05,,雄町,,34.684939,133.975895,642_05,https://www.unobus.co.jp/bustei/642#642_05,0,,
644_03,,雄町東,,34.68527,133.978951,644_03,https://www.unobus.co.jp/bustei/644#644_03,0,,
644_05,,雄町東,,34.685212,133.978739,644_05,https://www.unobus.co.jp/bustei/644#644_05,0,,
646_03,,コウリョー前,,34.685581,133.982107,646_03,https://www.unobus.co.jp/bustei/646#646_03,0,,
646_05,,コウリョー前,,34.685493,133.981788,646_05,https://www.unobus.co.jp/bustei/646#646_05,0,,
648_03,,東岡山駅前,,34.685985,133.98605,648_03,https://www.unobus.co.jp/bustei/648#648_03,0,,
648_05,,東岡山駅前,,34.68583,133.985401,648_05,https://www.unobus.co.jp/bustei/648#648_05,0,,
650_03,,前土田,,34.689013,133.987869142857,650_03,https://www.unobus.co.jp/bustei/650#650_03,0,,
650_05,,前土田,,34.688859,133.987898,650_05,https://www.unobus.co.jp/bustei/650#650_05,0,,
652_03,,ろう学校前,,34.691908,133.987933,652_03,https://www.unobus.co.jp/bustei/652#652_03,0,,
652_05,,ろう学校前,,34.692079,133.987985,652_05,https://www.unobus.co.jp/bustei/652#652_05,0,,
658_03,,岡山東支援学校口,,34.693696,133.987844857143,658_03,https://www.unobus.co.jp/bustei/658#658_03,0,,
658_05,,岡山東支援学校口,,34.694005,133.987187142857,658_05,https://www.unobus.co.jp/bustei/658#658_05,0,,
660_03,,土田東,,34.693995,133.986062,660_03,https://www.unobus.co.jp/bustei/660#660_03,0,,
660_05,,土田東,,34.694079,133.985778,660_05,https://www.unobus.co.jp/bustei/660#660_05,0,,
662_03,,土田,,34.693452,133.982801,662_03,https://www.unobus.co.jp/bustei/662#662_03,0,,
662_05,,土田,,34.693508,133.983171,662_05,https://www.unobus.co.jp/bustei/662#662_05,0,,
664_03,,四御神南(東岡山),,34.692443,133.981606,664_03,https://www.unobus.co.jp/bustei/664#664_03,0,,
664_05,,四御神南(東岡山),,34.69252,133.981552857143,664_05,https://www.unobus.co.jp/bustei/664#664_05,0,,
670_03,,浜（岡山プラザホテル前）,,34.671228,133.936254142857,670_03,https://www.unobus.co.jp/bustei/670#670_03,0,,
670_05,,浜（岡山プラザホテル前）,,34.671151,133.936223,670_05,https://www.unobus.co.jp/bustei/670#670_05,0,,
672_03,,岡山中央警察署前,,34.671188,133.939343714286,672_03,https://www.unobus.co.jp/bustei/672#672_03,0,,
672_05,,岡山中央警察署前,,34.671109,133.938424,672_05,https://www.unobus.co.jp/bustei/672#672_05,0,,
674_03,,岡山市中区役所前,,34.671156,133.942218,674_03,https://www.unobus.co.jp/bustei/674#674_03,0,,
674_05,,岡山市中区役所前,,34.671069,133.942880714286,674_05,https://www.unobus.co.jp/bustei/674#674_05,0,,
676_03,,OHKハウジングパーク前,,34.672364,133.943717285714,676_03,https://www.unobus.co.jp/bustei/676#676_03,0,,
676_05,,OHKハウジングパーク前,,34.672746,133.94394,676_05,https://www.unobus.co.jp/bustei/676#676_05,0,,
678_03,,林病院入口,,34.673806,133.943934857143,678_03,https://www.unobus.co.jp/bustei/678#678_03,0,,
678_05,,林病院入口,,34.673751,133.944097,678_05,https://www.unobus.co.jp/bustei/678#678_05,0,,
680_03,,エディオン東川原店前,,34.675129,133.944111857143,680_03,https://www.unobus.co.jp/bustei/680#680_03,0,,
680_05,,エディオン東川原店前,,34.675615,133.944336,680_05,https://www.unobus.co.jp/bustei/680#680_05,0,,
682_03,,コープ東川原店前,,34.676636,133.944158,682_03,https://www.unobus.co.jp/bustei/682#682_03,0,,
682_05,,コープ東川原店前,,34.676718,133.944322,682_05,https://www.unobus.co.jp/bustei/682#682_05,0,,
